date	name	return
2017-01-31T00:00:00	Bonds	0.2600
2017-01-31T00:00:00	Australian Shares	0.5600
2017-01-31T00:00:00	International Shares	3.1000
2017-01-31T00:00:00	International Shares - Indexed	0.0000
2016-12-31T00:00:00	Stable	1.1000
2016-12-31T00:00:00	Conservative	1.3500
2016-12-31T00:00:00	SRI - Balanced	0.0000
2016-12-31T00:00:00	Indexed Balanced	2.9900
2016-12-31T00:00:00	Balanced	1.7000
2016-12-31T00:00:00	Growth	2.0100
2016-12-31T00:00:00	Cash	0.1100
2016-12-31T00:00:00	Bonds	0.3400
2016-12-31T00:00:00	Australian Shares	2.5800
2016-12-31T00:00:00	International Shares	1.6500
2016-12-31T00:00:00	International Shares - Indexed	0.0000
2016-11-30T00:00:00	Stable	1.2100
2016-11-30T00:00:00	Conservative	1.3000
2016-11-30T00:00:00	SRI - Balanced	0.0000
2016-11-30T00:00:00	Indexed Balanced	2.7500
2016-11-30T00:00:00	Balanced	1.4000
2016-11-30T00:00:00	Growth	1.6100
2016-11-30T00:00:00	Cash	0.1000
2016-11-30T00:00:00	Bonds	0.4000
2016-11-30T00:00:00	Australian Shares	3.7200
2016-11-30T00:00:00	International Shares	-0.4000
2016-11-30T00:00:00	International Shares - Indexed	0.0000
2016-10-31T00:00:00	Stable	0.2300
2016-10-31T00:00:00	Conservative	-0.1700
2016-10-31T00:00:00	SRI - Balanced	0.0000
2016-10-31T00:00:00	Indexed Balanced	-1.4300
2016-10-31T00:00:00	Balanced	-0.3000
2016-10-31T00:00:00	Growth	-0.8700
2016-10-31T00:00:00	Cash	0.0800
2016-10-31T00:00:00	Bonds	0.3800
2016-10-31T00:00:00	Australian Shares	-2.2500
2016-10-31T00:00:00	International Shares	-1.3200
2016-10-31T00:00:00	International Shares - Indexed	0.0000
2016-09-30T00:00:00	Stable	0.3900
2016-09-30T00:00:00	Conservative	0.4100
2016-09-30T00:00:00	SRI - Balanced	0.0000
2016-09-30T00:00:00	Indexed Balanced	-0.1600
2016-09-30T00:00:00	Balanced	0.3600
2016-09-30T00:00:00	Growth	0.4700
2016-09-30T00:00:00	Cash	0.1300
2016-09-30T00:00:00	Bonds	0.4400
2016-09-30T00:00:00	Australian Shares	0.2300
2016-09-30T00:00:00	International Shares	0.7700
2016-09-30T00:00:00	International Shares - Indexed	0.0000
2016-08-31T00:00:00	Stable	0.6800
2016-08-31T00:00:00	Conservative	0.6000
2016-08-31T00:00:00	SRI - Balanced	0.0000
2016-08-31T00:00:00	Indexed Balanced	-0.2800
2016-08-31T00:00:00	Balanced	0.5700
2016-08-31T00:00:00	Growth	0.6000
2016-08-31T00:00:00	Cash	0.1400
2016-08-31T00:00:00	Bonds	0.5200
2016-08-31T00:00:00	Australian Shares	-0.4600
2016-08-31T00:00:00	International Shares	1.5700
2016-08-31T00:00:00	International Shares - Indexed	0.0000
2016-07-31T00:00:00	Stable	1.2000
2016-07-31T00:00:00	Conservative	2.0700
2016-07-31T00:00:00	SRI - Balanced	0.0000
2016-07-31T00:00:00	Indexed Balanced	3.0100
2016-07-31T00:00:00	Balanced	2.5300
2016-07-31T00:00:00	Growth	3.7100
2016-07-31T00:00:00	Cash	0.1300
2016-07-31T00:00:00	Bonds	0.5900
2016-07-31T00:00:00	Australian Shares	5.5600
2016-07-31T00:00:00	International Shares	3.9900
2016-07-31T00:00:00	International Shares - Indexed	0.0000
2016-06-30T00:00:00	Stable	-0.1700
2016-06-30T00:00:00	Conservative	-0.3800
2016-06-30T00:00:00	SRI - Balanced	0.0000
2016-06-30T00:00:00	Indexed Balanced	-1.8800
2016-06-30T00:00:00	Balanced	-0.1300
2016-06-30T00:00:00	Growth	-0.9100
2016-06-30T00:00:00	Cash	0.2600
2016-06-30T00:00:00	Bonds	0.3900
2016-06-30T00:00:00	Australian Shares	-1.8600
2016-06-30T00:00:00	International Shares	-0.5200
2016-06-30T00:00:00	International Shares - Indexed	0.0000
2016-05-31T00:00:00	Stable	1.6300
2016-05-31T00:00:00	Conservative	1.7900
2016-05-31T00:00:00	SRI - Balanced	0.0000
2016-05-31T00:00:00	Indexed Balanced	3.0200
2016-05-31T00:00:00	Balanced	2.3500
2016-05-31T00:00:00	Growth	2.2900
2016-05-31T00:00:00	Cash	0.1500
2016-05-31T00:00:00	Bonds	0.5200
2016-05-31T00:00:00	Australian Shares	3.2000
2016-05-31T00:00:00	International Shares	1.4500
2016-05-31T00:00:00	International Shares - Indexed	0.0000
2016-04-30T00:00:00	Stable	0.9800
2016-04-30T00:00:00	Conservative	1.3200
2016-04-30T00:00:00	SRI - Balanced	0.0000
2016-04-30T00:00:00	Indexed Balanced	2.2700
2016-04-30T00:00:00	Balanced	1.7600
2016-04-30T00:00:00	Growth	2.0800
2016-04-30T00:00:00	Cash	0.1500
2016-04-30T00:00:00	Bonds	0.4700
2016-04-30T00:00:00	Australian Shares	3.2900
2016-04-30T00:00:00	International Shares	1.7600
2016-04-30T00:00:00	International Shares - Indexed	0.0000
2016-03-31T00:00:00	Stable	0.2900
2016-03-31T00:00:00	Conservative	1.0500
2016-03-31T00:00:00	SRI - Balanced	0.0000
2016-03-31T00:00:00	Indexed Balanced	1.1300
2016-03-31T00:00:00	Balanced	1.2000
2016-03-31T00:00:00	Growth	2.3100
2016-03-31T00:00:00	Cash	0.1400
2016-03-31T00:00:00	Bonds	1.9900
2016-03-31T00:00:00	Australian Shares	3.2600
2016-03-31T00:00:00	International Shares	3.7000
2016-03-31T00:00:00	International Shares - Indexed	0.0000
2016-02-29T00:00:00	Stable	-0.2800
2016-02-29T00:00:00	Conservative	-0.2600
2016-02-29T00:00:00	SRI - Balanced	0.0000
2016-02-29T00:00:00	Indexed Balanced	-0.0900
2016-02-29T00:00:00	Balanced	-0.2000
2016-02-29T00:00:00	Growth	-0.4300
2016-02-29T00:00:00	Cash	0.1300
2016-02-29T00:00:00	Bonds	0.2600
2016-02-29T00:00:00	Australian Shares	-0.7900
2016-02-29T00:00:00	International Shares	-0.7600
2016-02-29T00:00:00	International Shares - Indexed	0.0000
2016-01-31T00:00:00	Stable	-0.1500
2016-01-31T00:00:00	Conservative	-0.9000
2016-01-31T00:00:00	SRI - Balanced	0.0000
2016-01-31T00:00:00	Indexed Balanced	-3.3300
2016-01-31T00:00:00	Balanced	-1.5500
2016-01-31T00:00:00	Growth	-2.5800
2016-01-31T00:00:00	Cash	0.1400
2016-01-31T00:00:00	Bonds	0.4400
2016-01-31T00:00:00	Australian Shares	-3.5000
2016-01-31T00:00:00	International Shares	-4.9000
2016-01-31T00:00:00	International Shares - Indexed	0.0000
2015-12-31T00:00:00	Stable	0.0000
2015-12-31T00:00:00	Conservative	0.0600
2015-12-31T00:00:00	SRI - Balanced	0.0000
2015-12-31T00:00:00	Indexed Balanced	-0.0800
2015-12-31T00:00:00	Balanced	0.0900
2015-12-31T00:00:00	Growth	0.1000
2015-12-31T00:00:00	Cash	0.1500
2015-12-31T00:00:00	Bonds	0.4100
2015-12-31T00:00:00	Australian Shares	1.5400
2015-12-31T00:00:00	International Shares	-1.5400
2015-12-31T00:00:00	International Shares - Indexed	0.0000
2015-11-30T00:00:00	Stable	-0.0200
2015-11-30T00:00:00	Conservative	0.1600
2015-11-30T00:00:00	SRI - Balanced	0.0000
2015-11-30T00:00:00	Indexed Balanced	-0.7500
2015-11-30T00:00:00	Balanced	0.1700
2015-11-30T00:00:00	Growth	0.4000
2015-11-30T00:00:00	Cash	0.1400
2015-11-30T00:00:00	Bonds	0.4200
2015-11-30T00:00:00	Australian Shares	0.2300
2015-11-30T00:00:00	International Shares	1.0000
2015-11-30T00:00:00	International Shares - Indexed	0.0000
2015-10-31T00:00:00	Stable	1.2200
2015-10-31T00:00:00	Conservative	2.2300
2015-10-31T00:00:00	SRI - Balanced	0.0000
2015-10-31T00:00:00	Indexed Balanced	3.6100
2015-10-31T00:00:00	Balanced	3.0000
2015-10-31T00:00:00	Growth	4.0000
2015-10-31T00:00:00	Cash	0.1500
2015-10-31T00:00:00	Bonds	0.4100
2015-10-31T00:00:00	Australian Shares	4.2200
2015-10-31T00:00:00	International Shares	6.5200
2015-10-31T00:00:00	International Shares - Indexed	0.0000
2015-09-30T00:00:00	Stable	-0.1300
2015-09-30T00:00:00	Conservative	-0.4100
2015-09-30T00:00:00	SRI - Balanced	0.0000
2015-09-30T00:00:00	Indexed Balanced	-1.4800
2015-09-30T00:00:00	Balanced	-0.6200
2015-09-30T00:00:00	Growth	-1.0200
2015-09-30T00:00:00	Cash	0.1400
2015-09-30T00:00:00	Bonds	0.3000
2015-09-30T00:00:00	Australian Shares	-1.4800
2015-09-30T00:00:00	International Shares	-1.9200
2015-09-30T00:00:00	International Shares - Indexed	0.0000
2015-08-31T00:00:00	Stable	-0.9700
2015-08-31T00:00:00	Conservative	-2.0800
2015-08-31T00:00:00	SRI - Balanced	0.0000
2015-08-31T00:00:00	Indexed Balanced	-3.4300
2015-08-31T00:00:00	Balanced	-2.9200
2015-08-31T00:00:00	Growth	-4.2100
2015-08-31T00:00:00	Cash	0.1300
2015-08-31T00:00:00	Bonds	0.4900
2015-08-31T00:00:00	Australian Shares	-5.5700
2015-08-31T00:00:00	International Shares	-6.8900
2015-08-31T00:00:00	International Shares - Indexed	0.0000
2015-07-31T00:00:00	Stable	0.8400
2015-07-31T00:00:00	Conservative	1.3300
2015-07-31T00:00:00	SRI - Balanced	0.0000
2015-07-31T00:00:00	Indexed Balanced	3.5300
2015-07-31T00:00:00	Balanced	1.9000
2015-07-31T00:00:00	Growth	2.0900
2015-07-31T00:00:00	Cash	0.1200
2015-07-31T00:00:00	Bonds	0.5300
2015-07-31T00:00:00	Australian Shares	3.3400
2015-07-31T00:00:00	International Shares	0.6300
2015-07-31T00:00:00	International Shares - Indexed	0.0000
2015-06-30T00:00:00	Stable	-0.5300
2015-06-30T00:00:00	Conservative	-1.1200
2015-06-30T00:00:00	SRI - Balanced	0.0000
2015-06-30T00:00:00	Indexed Balanced	-3.0100
2015-06-30T00:00:00	Balanced	-1.5200
2015-06-30T00:00:00	Growth	-2.2900
2015-06-30T00:00:00	Cash	0.1800
2015-06-30T00:00:00	Bonds	0.2200
2015-06-30T00:00:00	Australian Shares	-4.7400
2015-06-30T00:00:00	International Shares	-1.9100
2015-06-30T00:00:00	International Shares - Indexed	0.0000
2015-05-31T00:00:00	Stable	0.3100
2015-05-31T00:00:00	Conservative	0.3600
2015-05-31T00:00:00	SRI - Balanced	0.0000
2015-05-31T00:00:00	Indexed Balanced	0.3200
2015-05-31T00:00:00	Balanced	0.5200
2015-05-31T00:00:00	Growth	0.4000
2015-05-31T00:00:00	Cash	0.1600
2015-05-31T00:00:00	Bonds	0.3800
2015-05-31T00:00:00	Australian Shares	-0.2300
2015-05-31T00:00:00	International Shares	0.6100
2015-05-31T00:00:00	International Shares - Indexed	0.0000
2015-04-30T00:00:00	Stable	0.6300
2015-04-30T00:00:00	Conservative	0.8300
2015-04-30T00:00:00	SRI - Balanced	0.0000
2015-04-30T00:00:00	Indexed Balanced	0.0400
2015-04-30T00:00:00	Balanced	1.2000
2015-04-30T00:00:00	Growth	1.2100
2015-04-30T00:00:00	Cash	0.1300
2015-04-30T00:00:00	Bonds	0.3700
2015-04-30T00:00:00	Australian Shares	-0.3700
2015-04-30T00:00:00	International Shares	3.4200
2015-04-30T00:00:00	International Shares - Indexed	0.0000
2015-03-31T00:00:00	Stable	0.4700
2015-03-31T00:00:00	Conservative	0.4700
2015-03-31T00:00:00	SRI - Balanced	0.0000
2015-03-31T00:00:00	Indexed Balanced	0.3200
2015-03-31T00:00:00	Balanced	0.4700
2015-03-31T00:00:00	Growth	0.3400
2015-03-31T00:00:00	Cash	0.1700
2015-03-31T00:00:00	Bonds	0.6900
2015-03-31T00:00:00	Australian Shares	0.6800
2015-03-31T00:00:00	International Shares	-0.5400
2015-03-31T00:00:00	International Shares - Indexed	0.0000
2015-02-28T00:00:00	Stable	1.3400
2015-02-28T00:00:00	Conservative	2.2400
2015-02-28T00:00:00	SRI - Balanced	0.0000
2015-02-28T00:00:00	Indexed Balanced	4.0300
2015-02-28T00:00:00	Balanced	3.2100
2015-02-28T00:00:00	Growth	3.9700
2015-02-28T00:00:00	Cash	0.1700
2015-02-28T00:00:00	Bonds	0.4300
2015-02-28T00:00:00	Australian Shares	6.1700
2015-02-28T00:00:00	International Shares	4.3100
2015-02-28T00:00:00	International Shares - Indexed	0.0000
2015-01-31T00:00:00	Stable	0.7900
2015-01-31T00:00:00	Conservative	1.1000
2015-01-31T00:00:00	SRI - Balanced	0.0000
2015-01-31T00:00:00	Indexed Balanced	2.2600
2015-01-31T00:00:00	Balanced	1.4600
2015-01-31T00:00:00	Growth	1.5400
2015-01-31T00:00:00	Cash	0.1800
2015-01-31T00:00:00	Bonds	0.5400
2015-01-31T00:00:00	Australian Shares	2.6100
2015-01-31T00:00:00	International Shares	0.5700
2015-01-31T00:00:00	International Shares - Indexed	0.0000
2014-12-31T00:00:00	Stable	0.6400
2014-12-31T00:00:00	Conservative	0.7900
2014-12-31T00:00:00	SRI - Balanced	0.0000
2014-12-31T00:00:00	Indexed Balanced	1.9900
2014-12-31T00:00:00	Balanced	1.0900
2014-12-31T00:00:00	Growth	0.8800
2014-12-31T00:00:00	Cash	0.2100
2014-12-31T00:00:00	Bonds	0.7700
2014-12-31T00:00:00	Australian Shares	1.9200
2014-12-31T00:00:00	International Shares	-1.1200
2014-12-31T00:00:00	International Shares - Indexed	0.0000
2014-11-30T00:00:00	Stable	0.4900
2014-11-30T00:00:00	Conservative	0.6600
2014-11-30T00:00:00	SRI - Balanced	0.0000
2014-11-30T00:00:00	Indexed Balanced	1.0700
2014-11-30T00:00:00	Balanced	1.0100
2014-11-30T00:00:00	Growth	0.9900
2014-11-30T00:00:00	Cash	0.1700
2014-11-30T00:00:00	Bonds	0.3500
2014-11-30T00:00:00	Australian Shares	-1.5900
2014-11-30T00:00:00	International Shares	3.7400
2014-11-30T00:00:00	International Shares - Indexed	0.0000
2014-10-31T00:00:00	Stable	0.5900
2014-10-31T00:00:00	Conservative	0.8300
2014-10-31T00:00:00	SRI - Balanced	0.0000
2014-10-31T00:00:00	Indexed Balanced	1.6500
2014-10-31T00:00:00	Balanced	0.9600
2014-10-31T00:00:00	Growth	1.2400
2014-10-31T00:00:00	Cash	0.1900
2014-10-31T00:00:00	Bonds	0.5000
2014-10-31T00:00:00	Australian Shares	2.6400
2014-10-31T00:00:00	International Shares	0.1500
2014-10-31T00:00:00	International Shares - Indexed	0.0000
2014-09-30T00:00:00	Stable	0.0200
2014-09-30T00:00:00	Conservative	-0.2600
2014-09-30T00:00:00	SRI - Balanced	0.0000
2014-09-30T00:00:00	Indexed Balanced	-0.7600
2014-09-30T00:00:00	Balanced	-0.3500
2014-09-30T00:00:00	Growth	-0.8500
2014-09-30T00:00:00	Cash	0.1700
2014-09-30T00:00:00	Bonds	0.4100
2014-09-30T00:00:00	Australian Shares	-3.7100
2014-09-30T00:00:00	International Shares	0.2400
2014-09-30T00:00:00	International Shares - Indexed	0.0000
2014-08-31T00:00:00	Stable	0.7600
2014-08-31T00:00:00	Conservative	1.0700
2014-08-31T00:00:00	SRI - Balanced	0.0000
2014-08-31T00:00:00	Indexed Balanced	1.1700
2014-08-31T00:00:00	Balanced	1.2100
2014-08-31T00:00:00	Growth	1.5900
2014-08-31T00:00:00	Cash	0.1500
2014-08-31T00:00:00	Bonds	0.5800
2014-08-31T00:00:00	Australian Shares	1.8400
2014-08-31T00:00:00	International Shares	1.9900
2014-08-31T00:00:00	International Shares - Indexed	0.0000
2014-07-31T00:00:00	Stable	0.9000
2014-07-31T00:00:00	Conservative	1.1600
2014-07-31T00:00:00	SRI - Balanced	0.0000
2014-07-31T00:00:00	Indexed Balanced	1.4100
2014-07-31T00:00:00	Balanced	1.2900
2014-07-31T00:00:00	Growth	1.4600
2014-07-31T00:00:00	Cash	0.1200
2014-07-31T00:00:00	Bonds	0.5300
2014-07-31T00:00:00	Australian Shares	2.8900
2014-07-31T00:00:00	International Shares	0.2500
2014-07-31T00:00:00	International Shares - Indexed	0.0000
2014-06-30T00:00:00	Stable	0.2800
2014-06-30T00:00:00	Conservative	0.2500
2014-06-30T00:00:00	SRI - Balanced	0.0000
2014-06-30T00:00:00	Indexed Balanced	-0.2600
2014-06-30T00:00:00	Balanced	0.3000
2014-06-30T00:00:00	Growth	0.2400
2014-06-30T00:00:00	Cash	0.3100
2014-06-30T00:00:00	Bonds	0.7700
2014-06-30T00:00:00	Australian Shares	-1.0100
2014-06-30T00:00:00	International Shares	1.5500
2014-06-30T00:00:00	International Shares - Indexed	0.0000
2014-05-31T00:00:00	Stable	0.6400
2014-05-31T00:00:00	Conservative	0.8400
2014-05-31T00:00:00	SRI - Balanced	0.0000
2014-05-31T00:00:00	Indexed Balanced	1.0400
2014-05-31T00:00:00	Balanced	1.0200
2014-05-31T00:00:00	Growth	1.2200
2014-05-31T00:00:00	Cash	0.2000
2014-05-31T00:00:00	Bonds	0.7000
2014-05-31T00:00:00	Australian Shares	0.4500
2014-05-31T00:00:00	International Shares	2.4800
2014-05-31T00:00:00	International Shares - Indexed	0.0000
2014-04-30T00:00:00	Stable	0.6900
2014-04-30T00:00:00	Conservative	0.8700
2014-04-30T00:00:00	SRI - Balanced	0.0000
2014-04-30T00:00:00	Indexed Balanced	1.4600
2014-04-30T00:00:00	Balanced	1.0900
2014-04-30T00:00:00	Growth	1.1800
2014-04-30T00:00:00	Cash	0.1800
2014-04-30T00:00:00	Bonds	0.6900
2014-04-30T00:00:00	Australian Shares	2.1900
2014-04-30T00:00:00	International Shares	0.4100
2014-04-30T00:00:00	International Shares - Indexed	0.0000
2014-03-31T00:00:00	Stable	0.0900
2014-03-31T00:00:00	Conservative	-0.1600
2014-03-31T00:00:00	SRI - Balanced	0.0000
2014-03-31T00:00:00	Indexed Balanced	-1.0900
2014-03-31T00:00:00	Balanced	-0.5300
2014-03-31T00:00:00	Growth	-0.6300
2014-03-31T00:00:00	Cash	0.1700
2014-03-31T00:00:00	Bonds	0.5700
2014-03-31T00:00:00	Australian Shares	0.1800
2014-03-31T00:00:00	International Shares	-1.9400
2014-03-31T00:00:00	International Shares - Indexed	0.0000
2014-02-28T00:00:00	Stable	0.9100
2014-02-28T00:00:00	Conservative	1.4400
2014-02-28T00:00:00	SRI - Balanced	0.0000
2014-02-28T00:00:00	Indexed Balanced	2.3000
2014-02-28T00:00:00	Balanced	1.9200
2014-02-28T00:00:00	Growth	2.4700
2014-02-28T00:00:00	Cash	0.1600
2014-02-28T00:00:00	Bonds	0.6300
2014-02-28T00:00:00	Australian Shares	4.3500
2014-02-28T00:00:00	International Shares	2.3600
2014-02-28T00:00:00	International Shares - Indexed	0.0000
2014-01-31T00:00:00	Stable	0.3000
2014-01-31T00:00:00	Conservative	-0.0200
2014-01-31T00:00:00	SRI - Balanced	0.0000
2014-01-31T00:00:00	Indexed Balanced	-0.9200
2014-01-31T00:00:00	Balanced	-0.0500
2014-01-31T00:00:00	Growth	-0.7100
2014-01-31T00:00:00	Cash	0.1700
2014-01-31T00:00:00	Bonds	0.4500
2014-01-31T00:00:00	Australian Shares	-1.8800
2014-01-31T00:00:00	International Shares	-1.5300
2014-01-31T00:00:00	International Shares - Indexed	0.0000
2013-12-31T00:00:00	Stable	0.5700
2013-12-31T00:00:00	Conservative	0.8300
2013-12-31T00:00:00	SRI - Balanced	0.0000
2013-12-31T00:00:00	Indexed Balanced	1.6000
2013-12-31T00:00:00	Balanced	1.1700
2013-12-31T00:00:00	Growth	1.2700
2013-12-31T00:00:00	Cash	0.1700
2013-12-31T00:00:00	Bonds	0.3800
2013-12-31T00:00:00	Australian Shares	0.6300
2013-12-31T00:00:00	International Shares	2.1100
2013-12-31T00:00:00	International Shares - Indexed	0.0000
2013-11-30T00:00:00	Stable	0.6000
2013-11-30T00:00:00	Conservative	0.7600
2013-11-30T00:00:00	SRI - Balanced	0.0000
2013-11-30T00:00:00	Indexed Balanced	1.6200
2013-11-30T00:00:00	Balanced	0.9700
2013-11-30T00:00:00	Growth	1.0000
2013-11-30T00:00:00	Cash	0.1600
2013-11-30T00:00:00	Bonds	0.7200
2013-11-30T00:00:00	Australian Shares	-0.7500
2013-11-30T00:00:00	International Shares	2.5000
2013-11-30T00:00:00	International Shares - Indexed	0.0000
2013-10-31T00:00:00	Stable	0.7200
2013-10-31T00:00:00	Conservative	0.9500
2013-10-31T00:00:00	SRI - Balanced	0.0000
2013-10-31T00:00:00	Indexed Balanced	1.2500
2013-10-31T00:00:00	Balanced	1.2300
2013-10-31T00:00:00	Growth	1.4000
2013-10-31T00:00:00	Cash	0.1600
2013-10-31T00:00:00	Bonds	0.5900
2013-10-31T00:00:00	Australian Shares	1.6100
2013-10-31T00:00:00	International Shares	1.9800
2013-10-31T00:00:00	International Shares - Indexed	0.0000
2013-09-30T00:00:00	Stable	0.9800
2013-09-30T00:00:00	Conservative	1.5000
2013-09-30T00:00:00	SRI - Balanced	0.0000
2013-09-30T00:00:00	Indexed Balanced	1.8100
2013-09-30T00:00:00	Balanced	2.0000
2013-09-30T00:00:00	Growth	2.5300
2013-09-30T00:00:00	Cash	0.1900
2013-09-30T00:00:00	Bonds	0.5700
2013-09-30T00:00:00	Australian Shares	3.9300
2013-09-30T00:00:00	International Shares	3.3200
2013-09-30T00:00:00	International Shares - Indexed	0.0000
2013-08-31T00:00:00	Stable	0.7300
2013-08-31T00:00:00	Conservative	0.8300
2013-08-31T00:00:00	SRI - Balanced	0.0000
2013-08-31T00:00:00	Indexed Balanced	0.5200
2013-08-31T00:00:00	Balanced	0.9500
2013-08-31T00:00:00	Growth	0.8000
2013-08-31T00:00:00	Cash	0.2000
2013-08-31T00:00:00	Bonds	0.5900
2013-08-31T00:00:00	Australian Shares	2.0600
2013-08-31T00:00:00	International Shares	-0.8300
2013-08-31T00:00:00	International Shares - Indexed	0.0000
2013-07-31T00:00:00	Stable	1.1600
2013-07-31T00:00:00	Conservative	1.9000
2013-07-31T00:00:00	SRI - Balanced	0.0000
2013-07-31T00:00:00	Indexed Balanced	4.3100
2013-07-31T00:00:00	Balanced	2.8100
2013-07-31T00:00:00	Growth	3.1700
2013-07-31T00:00:00	Cash	0.2100
2013-07-31T00:00:00	Bonds	0.1100
2013-07-31T00:00:00	Australian Shares	4.7700
2013-07-31T00:00:00	International Shares	3.7800
2013-07-31T00:00:00	International Shares - Indexed	0.0000
2013-06-30T00:00:00	Stable	-0.0500
2013-06-30T00:00:00	Conservative	-0.3500
2013-06-30T00:00:00	SRI - Balanced	0.0000
2013-06-30T00:00:00	Indexed Balanced	-0.7500
2013-06-30T00:00:00	Balanced	-0.4100
2013-06-30T00:00:00	Growth	-0.9600
2013-06-30T00:00:00	Cash	0.3400
2013-06-30T00:00:00	Bonds	0.2300
2013-06-30T00:00:00	Australian Shares	-2.5900
2013-06-30T00:00:00	International Shares	-1.0500
2013-06-30T00:00:00	International Shares - Indexed	0.0000
2013-05-31T00:00:00	Stable	0.9400
2013-05-31T00:00:00	Conservative	1.2000
2013-05-31T00:00:00	SRI - Balanced	0.0000
2013-05-31T00:00:00	Indexed Balanced	1.4700
2013-05-31T00:00:00	Balanced	1.5000
2013-05-31T00:00:00	Growth	1.7300
2013-05-31T00:00:00	Cash	0.2200
2013-05-31T00:00:00	Bonds	0.8900
2013-05-31T00:00:00	Australian Shares	-1.8000
2013-05-31T00:00:00	International Shares	5.6300
2013-05-31T00:00:00	International Shares - Indexed	0.0000
2013-04-30T00:00:00	Stable	0.8700
2013-04-30T00:00:00	Conservative	1.1500
2013-04-30T00:00:00	SRI - Balanced	0.0000
2013-04-30T00:00:00	Indexed Balanced	2.4300
2013-04-30T00:00:00	Balanced	1.5900
2013-04-30T00:00:00	Growth	1.6800
2013-04-30T00:00:00	Cash	0.2200
2013-04-30T00:00:00	Bonds	0.5700
2013-04-30T00:00:00	Australian Shares	1.5500
2013-04-30T00:00:00	International Shares	2.3400
2013-04-30T00:00:00	International Shares - Indexed	0.0000
2013-03-31T00:00:00	Stable	0.1300
2013-03-31T00:00:00	Conservative	-0.0500
2013-03-31T00:00:00	SRI - Balanced	0.0000
2013-03-31T00:00:00	Indexed Balanced	-0.0100
2013-03-31T00:00:00	Balanced	-0.4100
2013-03-31T00:00:00	Growth	-0.3300
2013-03-31T00:00:00	Cash	0.2000
2013-03-31T00:00:00	Bonds	0.6600
2013-03-31T00:00:00	Australian Shares	-0.9600
2013-03-31T00:00:00	International Shares	0.3300
2013-03-31T00:00:00	International Shares - Indexed	0.0000
2013-02-28T00:00:00	Stable	0.7600
2013-02-28T00:00:00	Conservative	1.2000
2013-02-28T00:00:00	SRI - Balanced	0.0000
2013-02-28T00:00:00	Indexed Balanced	1.9500
2013-02-28T00:00:00	Balanced	1.8200
2013-02-28T00:00:00	Growth	2.0300
2013-02-28T00:00:00	Cash	0.2100
2013-02-28T00:00:00	Bonds	0.4300
2013-02-28T00:00:00	Australian Shares	3.9800
2013-02-28T00:00:00	International Shares	1.4000
2013-02-28T00:00:00	International Shares - Indexed	0.0000
2013-01-31T00:00:00	Stable	1.2700
2013-01-31T00:00:00	Conservative	1.9900
2013-01-31T00:00:00	SRI - Balanced	0.0000
2013-01-31T00:00:00	Indexed Balanced	3.3600
2013-01-31T00:00:00	Balanced	2.8000
2013-01-31T00:00:00	Growth	3.3000
2013-01-31T00:00:00	Cash	0.2100
2013-01-31T00:00:00	Bonds	0.5300
2013-01-31T00:00:00	Australian Shares	4.0100
2013-01-31T00:00:00	International Shares	4.6100
2013-01-31T00:00:00	International Shares - Indexed	0.0000
2012-12-31T00:00:00	Stable	0.9600
2012-12-31T00:00:00	Conservative	1.4500
2012-12-31T00:00:00	SRI - Balanced	0.0000
2012-12-31T00:00:00	Indexed Balanced	2.4200
2012-12-31T00:00:00	Balanced	2.0200
2012-12-31T00:00:00	Growth	2.3500
2012-12-31T00:00:00	Cash	0.2400
2012-12-31T00:00:00	Bonds	0.5300
2012-12-31T00:00:00	Australian Shares	4.0400
2012-12-31T00:00:00	International Shares	1.8800
2012-12-31T00:00:00	International Shares - Indexed	0.0000
2012-11-30T00:00:00	Stable	0.5000
2012-11-30T00:00:00	Conservative	0.5600
2012-11-30T00:00:00	SRI - Balanced	0.0000
2012-11-30T00:00:00	Indexed Balanced	0.5500
2012-11-30T00:00:00	Balanced	0.5500
2012-11-30T00:00:00	Growth	0.6200
2012-11-30T00:00:00	Cash	0.1900
2012-11-30T00:00:00	Bonds	0.6100
2012-11-30T00:00:00	Australian Shares	0.9100
2012-11-30T00:00:00	International Shares	0.5800
2012-11-30T00:00:00	International Shares - Indexed	0.0000
2012-10-31T00:00:00	Stable	1.0500
2012-10-31T00:00:00	Conservative	1.0900
2012-10-31T00:00:00	SRI - Balanced	0.0000
2012-10-31T00:00:00	Indexed Balanced	0.4500
2012-10-31T00:00:00	Balanced	1.1600
2012-10-31T00:00:00	Growth	1.1000
2012-10-31T00:00:00	Cash	0.2300
2012-10-31T00:00:00	Bonds	1.4500
2012-10-31T00:00:00	Australian Shares	1.5400
2012-10-31T00:00:00	International Shares	0.7000
2012-10-31T00:00:00	International Shares - Indexed	0.0000
2012-09-30T00:00:00	Stable	0.7200
2012-09-30T00:00:00	Conservative	1.0500
2012-09-30T00:00:00	SRI - Balanced	0.0000
2012-09-30T00:00:00	Indexed Balanced	1.7500
2012-09-30T00:00:00	Balanced	1.4000
2012-09-30T00:00:00	Growth	1.6800
2012-09-30T00:00:00	Cash	0.2500
2012-09-30T00:00:00	Bonds	0.4500
2012-09-30T00:00:00	Australian Shares	1.9000
2012-09-30T00:00:00	International Shares	2.5100
2012-09-30T00:00:00	International Shares - Indexed	0.0000
