date	value
2004-11-08	11394.5002
2004-11-09	11394.4574
2004-11-10	11412.9819
2004-11-11	11445.0724
2004-11-12	11468.8298
2004-11-13	11468.8298
2004-11-14	11468.8298
2004-11-15	11513.0302
2004-11-16	11476.3578
2004-11-17	11482.8324
2004-11-18	11507.0009
2004-11-19	11451.607
2004-11-20	11451.607
2004-11-21	11451.607
2004-11-22	11433.9645
2004-11-23	11480.7256
2004-11-24	11522.4595
2004-11-25	11559.3631
2004-11-26	11574.9415
2004-11-27	11574.9415
2004-11-28	11574.9415
2004-11-29	11608.1282
2004-11-30	11638.0005
2004-12-01	11619.416
2004-12-02	11700.0489
2004-12-03	11679.623
2004-12-04	11679.623
2004-12-05	11679.623
2004-12-06	11724.4572
2004-12-07	11657.4757
2004-12-08	11659.9936
2004-12-09	11649.5195
2004-12-10	11674.5101
2004-12-11	11674.5101
2004-12-12	11674.5101
2004-12-13	11701.6761
2004-12-14	11753.9783
2004-12-15	11767.8868
2004-12-16	11800.6024
2004-12-17	11771.3125
2004-12-18	11771.3125
2004-12-19	11771.3125
2004-12-20	11802.1183
2004-12-21	11840.4693
2004-12-22	11894.8869
2004-12-23	11897.3362
2004-12-24	11977.1813
2004-12-25	11977.1813
2004-12-26	11977.1813
2004-12-27	11936.8091
2004-12-28	11951.3856
2004-12-29	11966.4245
2004-12-30	11974.0639
2004-12-31	11960.9091
2005-01-01	11949.0818
2005-01-02	11949.0818
2005-01-03	11936.5779
2005-01-04	11971.5631
2005-01-05	11922.6866
2005-01-06	11920.3657
2005-01-07	11975.9994
2005-01-08	11975.9994
2005-01-09	11975.9994
2005-01-10	12027.5394
2005-01-11	11995.1492
2005-01-12	11989.1028
2005-01-13	11966.3303
2005-01-14	11990.2247
2005-01-15	11990.2247
2005-01-16	11990.2247
2005-01-17	12029.0039
2005-01-18	12031.222
2005-01-19	11975.2629
2005-01-20	11916.5289
2005-01-21	11874.0927
2005-01-22	11874.0927
2005-01-23	11874.0927
2005-01-24	11923.5858
2005-01-25	11962.4507
2005-01-26	11958.5368
2005-01-27	12023.831
2005-01-28	12005.5976
2005-01-29	12005.5976
2005-01-30	12005.5976
2005-01-31	12036.2236
2005-02-01	12095.9168
2005-02-02	12123.9649
2005-02-03	12140.7766
2005-02-04	12202.9792
2005-02-05	12202.9792
2005-02-06	12202.9792
2005-02-07	12235.6434
2005-02-08	12222.9768
2005-02-09	12174.7598
2005-02-10	12153.7087
2005-02-11	12169.5698
2005-02-12	12169.5698
2005-02-13	12169.5698
2005-02-14	12174.4429
2005-02-15	12183.4183
2005-02-16	12197.2411
2005-02-17	12197.2154
2005-02-18	12196.8471
2005-02-19	12196.8471
2005-02-20	12196.8471
2005-02-21	12217.4272
2005-02-22	12149.0669
2005-02-23	12127.9644
2005-02-24	12113.3965
2005-02-25	12212.3828
2005-02-26	12212.3828
2005-02-27	12212.3828
2005-02-28	12251.5559
2005-03-01	12306.3332
2005-03-02	12328.1893
2005-03-03	12353.5054
2005-03-04	12397.9456
2005-03-05	12397.9456
2005-03-06	12397.9456
2005-03-07	12437.4099
2005-03-08	12423.4501
2005-03-09	12416.6329
2005-03-10	12378.7701
2005-03-11	12347.5104
2005-03-12	12347.5104
2005-03-13	12347.5104
2005-03-14	12412.6162
2005-03-15	12315.223
2005-03-16	12308.6541
2005-03-17	12285.3164
2005-03-18	12299.3961
2005-03-19	12299.3961
2005-03-20	12299.3961
2005-03-21	12399.4872
2005-03-22	12341.0187
2005-03-23	12255.6411
2005-03-24	12211.6463
2005-03-25	12217.7612
2005-03-26	12217.7612
2005-03-27	12217.7612
2005-03-28	12217.8297
2005-03-29	12126.6284
2005-03-30	12154.8478
2005-03-31	12187.8632
2005-04-01	12170.0922
2005-04-02	12170.0922
2005-04-03	12170.0922
2005-04-04	12232.1321
2005-04-05	12270.3803
2005-04-06	12282.4816
2005-04-07	12316.6618
2005-04-08	12327.5641
2005-04-09	12327.5641
2005-04-10	12327.5641
2005-04-11	12255.3756
2005-04-12	12262.1671
2005-04-13	12222.1204
2005-04-14	12124.8556
2005-04-15	11972.9933
2005-04-16	11972.9933
2005-04-17	11972.9933
2005-04-18	11884.8581
2005-04-19	12003.311
2005-04-20	11993.7361
2005-04-21	12021.8099
2005-04-22	12031.0593
2005-04-23	12031.0593
2005-04-24	12031.0593
2005-04-25	12051.0398
2005-04-26	11901.9353
2005-04-27	11881.1326
2005-04-28	11826.4837
2005-04-29	11807.9249
2005-04-30	11807.9249
2005-05-01	11807.9249
2005-05-02	11893.7135
2005-05-03	11884.3442
2005-05-04	11846.4643
2005-05-05	11861.1692
2005-05-06	11925.8297
2005-05-07	11925.8297
2005-05-08	11925.8297
2005-05-09	11961.9882
2005-05-10	11903.4854
2005-05-11	11928.2448
2005-05-12	11966.6472
2005-05-13	11933.7431
2005-05-14	11933.7431
2005-05-15	11933.7431
2005-05-16	11928.3904
2005-05-17	11929.4181
2005-05-18	11997.6585
2005-05-19	12122.7659
2005-05-20	12113.5678
2005-05-21	12113.5678
2005-05-22	12113.5678
2005-05-23	12210.8926
2005-05-24	12235.6349
2005-05-25	12207.3042
2005-05-26	12243.5397
2005-05-27	12269.6437
2005-05-28	12269.6437
2005-05-29	12269.6437
2005-05-30	12309.699
2005-05-31	12258.493
2005-06-01	12388.6362
2005-06-02	12432.1086
2005-06-03	12425.4713
2005-06-04	12425.4713
2005-06-05	12425.4713
2005-06-06	12435.3202
2005-06-07	12444.2956
2005-06-08	12483.2546
2005-06-09	12450.6075
2005-06-10	12487.7595
2005-06-11	12487.7595
2005-06-12	12487.7595
2005-06-13	12487.7595
2005-06-14	12474.2193
2005-06-15	12484.171
2005-06-16	12511.7652
2005-06-17	12602.1186
2005-06-18	12602.1186
2005-06-19	12602.1186
2005-06-20	12587.3452
2005-06-21	12599.9005
2005-06-22	12581.0676
2005-06-23	12569.0519
2005-06-24	12525.7679
2005-06-25	12525.7679
2005-06-26	12525.7679
2005-06-27	12502.1818
2005-06-28	12619.5984
2005-06-29	12610.3832
2005-06-30	12655.4743
2005-07-01	12647.4581
2005-07-02	12647.4581
2005-07-03	12647.4581
2005-07-04	12692.9602
2005-07-05	12785.7802
2005-07-06	12747.8489
2005-07-07	12666.4023
2005-07-08	12699.1779
2005-07-09	12699.1779
2005-07-10	12699.1779
2005-07-11	12725.025
2005-07-12	12699.0066
2005-07-13	12749.7416
2005-07-14	12777.3272
2005-07-15	12781.1554
2005-07-16	12781.1554
2005-07-17	12781.1554
2005-07-18	12752.6021
2005-07-19	12747.7975
2005-07-20	12771.8546
2005-07-21	12768.643
2005-07-22	12830.4516
2005-07-23	12830.4516
2005-07-24	12830.4516
2005-07-25	12914.9898
2005-07-26	12937.317
2005-07-27	13004.3241
2005-07-28	12988.8399
2005-07-29	13026.9596
2005-07-30	13026.9596
2005-07-31	13026.9596
2005-08-01	13010.9443
2005-08-02	13044.9789
2005-08-03	13004.7352
2005-08-04	12981.3889
2005-08-05	12960.1323
2005-08-06	12960.1323
2005-08-07	12960.1323
2005-08-08	13065.242
2005-08-09	13129.363
2005-08-10	13155.6126
2005-08-11	13198.6482
2005-08-12	13207.3239
2005-08-13	13207.3239
2005-08-14	13207.3239
2005-08-15	13219.1512
2005-08-16	13211.7345
2005-08-17	13222.0801
2005-08-18	13212.9249
2005-08-19	13262.3666
2005-08-20	13262.3666
2005-08-21	13262.3666
2005-08-22	13312.6134
2005-08-23	13266.7087
2005-08-24	13194.2633
2005-08-25	13145.3183
2005-08-26	13183.2924
2005-08-27	13183.2924
2005-08-28	13183.2924
2005-08-29	13105.4343
2005-08-30	13170.1376
2005-08-31	13217.935
2005-09-01	13308.4255
2005-09-02	13271.8388
2005-09-03	13271.8388
2005-09-04	13271.8388
2005-09-05	13280.8655
2005-09-06	13327.7979
2005-09-07	13385.3672
2005-09-08	13310.1897
2005-09-09	13335.7627
2005-09-10	13335.7627
2005-09-11	13335.7627
2005-09-12	13357.7559
2005-09-13	13356.9423
2005-09-14	13377.9505
2005-09-15	13391.799
2005-09-16	13475.0355
2005-09-17	13475.0355
2005-09-18	13475.0355
2005-09-19	13458.5235
2005-09-20	13494.6734
2005-09-21	13398.2736
2005-09-22	13442.5082
2005-09-23	13466.4112
2005-09-24	13466.4112
2005-09-25	13466.4112
2005-09-26	13616.1238
2005-09-27	13619.7637
2005-09-28	13630.7945
2005-09-29	13726.5434
2005-09-30	13717.4481
2005-10-01	13685.0494
2005-10-02	13685.0494
2005-10-03	13666.4477
2005-10-04	13672.9994
2005-10-05	13496.0951
2005-10-06	13313.0845
2005-10-07	13313.3928
2005-10-08	13313.3928
2005-10-09	13313.3928
2005-10-10	13374.422
2005-10-11	13353.9362
2005-10-12	13372.221
2005-10-13	13300.2466
2005-10-14	13301.1287
2005-10-15	13301.1287
2005-10-16	13301.1287
2005-10-17	13314.1036
2005-10-18	13319.5848
2005-10-19	13205.0457
2005-10-20	13158.5073
2005-10-21	13129.7912
2005-10-22	13129.7912
2005-10-23	13129.7912
2005-10-24	13187.6602
2005-10-25	13229.0858
2005-10-26	13306.8068
2005-10-27	13246.3514
2005-10-28	13246.0088
2005-10-29	13246.0088
2005-10-30	13246.0088
2005-10-31	13357.7387
2005-11-01	13403.515
2005-11-02	13433.2417
2005-11-03	13566.2282
2005-11-04	13581.7639
2005-11-05	13581.7639
2005-11-06	13581.7639
2005-11-07	13642.3135
2005-11-08	13693.0313
2005-11-09	13636.7553
2005-11-10	13715.9323
2005-11-11	13772.1569
2005-11-12	13772.1569
2005-11-13	13772.1569
2005-11-14	13855.1964
2005-11-15	13789.9279
2005-11-16	13828.4844
2005-11-17	13893.3932
2005-11-18	13983.2928
2005-11-19	13983.2928
2005-11-20	13983.2928
2005-11-21	14007.3071
2005-11-22	13966.1128
2005-11-23	13990.1099
2005-11-24	14032.9657
2005-11-25	14043.0288
2005-11-26	14043.0288
2005-11-27	14043.0288
2005-11-28	14036.3315
2005-11-29	14011.3323
2005-11-30	13974.9682
2005-12-01	13935.6581
2005-12-02	13996.1649
2005-12-03	13996.1649
2005-12-04	13996.1649
2005-12-05	13983.7038
2005-12-06	14021.6694
2005-12-07	14032.0408
2005-12-08	13991.5402
2005-12-09	14008.0436
2005-12-10	14008.0436
2005-12-11	14008.0436
2005-12-12	14028.1526
2005-12-13	14014.8865
2005-12-14	14084.7198
2005-12-15	14101.1119
2005-12-16	14161.1819
